i,t,l,k,k_lag,inv,inv_lag,y,x
25,4,1.7224376981646163,1.9253367085688664,1.9202375500422588,0.33496729931311403,0.3760072101372448,2.5131652119087344,1
25,5,1.6234606342529416,1.924183201819038,1.9253367085688664,0.3026392257716873,0.33496729931311403,NA,0
25,6,0.8743199878095121,1.9183500224872407,1.924183201819038,-0.2395837185896364,0.3026392257716873,NA,0
25,7,1.234508391972027,1.829319178074544,1.9183500224872407,0.07295640135832239,-0.2395837185896364,NA,0
25,8,1.447016842199043,1.790278062617952,1.829319178074544,0.14591318555106014,0.07295640135832239,NA,0
25,9,2.57692972622791,1.7642984121592424,1.790278062617952,0.6846740015059551,0.14591318555106014,NA,0
25,10,2.0829190491390035,1.8294205773805856,1.7642984121592424,0.5219710213310769,0.6846740015059551,NA,0
26,1,1.2350712621220525,0.7847654341969001,NA,0.1692057353886986,NA,NA,0
26,2,2.0542240079740406,0.8115983644530675,0.7847654341969001,0.3213699955526585,0.1692057353886986,NA,0
26,3,1.815713104073308,0.9002827407990911,0.8115983644530675,0.27492665451780696,0.3213699955526585,2.681634110789121,1
26,4,1.5354809395001772,0.9601967449878577,0.9002827407990911,0.24818365371698603,0.27492665451780696,2.399222790186929,1
26,5,1.0095485660166232,1.0042223012072629,0.9601967449878577,0.151901552675458,0.24818365371698603,2.0181680159224014,1
26,6,1.0519596140039285,1.009852429632608,1.0042223012072629,0.15509739923120014,0.151901552675458,2.012665309829716,1
26,7,1.026190344089735,1.0163291634985603,1.009852429632608,0.13466340497237866,0.15509739923120014,2.0409995088393598,1
26,8,0.9578697859536823,1.0150658878673204,1.0163291634985603,0.11192054857912064,0.13466340497237866,1.7301173769443456,1
26,9,2.111841840942378,1.005578632253404,1.0150658878673204,0.356450030556752,0.11192054857912064,NA,0
26,10,1.5119526004559647,1.0829110350912583,1.005578632253404,0.2626339684419924,0.356450030556752,2.5729200990364727,1
27,1,0.2568116832997269,0.8713653086155352,NA,-0.021880494958785336,NA,1.0508436990996284,1
27,2,0.5197407238220298,0.8103891172950028,0.8713653086155352,0.05570359412694796,-0.021880494958785336,1.4944540444614298,1
27,3,0.98579875313426,0.7848359509894668,0.8103891172950028,0.13423587072458995,0.05570359412694796,2.2114872099414207,1
27,4,1.2304235616510084,0.7960109479488323,0.7848359509894668,0.19038959826821397,0.13423587072458995,2.0582577860904636,1
27,5,1.4101625429522369,0.8312714221853251,0.7960109479488323,0.23959058899846364,0.19038959826821397,2.7552521465966002,1
27,6,1.241371063664555,0.8841869321354228,0.8312714221853251,0.18460351516182333,0.23959058899846364,2.058334338102967,1
27,7,1.2049963911318697,0.910098760930894,0.8841869321354228,0.16646543033705624,0.18460351516182333,2.256152060476579,1
27,8,0.8323396969109926,0.9269556330516843,0.910098760930894,0.10814829044624821,0.16646543033705624,1.528797316583709,1
27,9,0.7112993991267588,0.9197300022263515,0.9269556330516843,0.093401221375958507,0.10814829044624821,1.579803786664463,1
27,10,0.03963562344464683,0.9068800100174803,0.9197300022263515,-0.03558418029295035,0.093401221375958507,1.1965016412200968,1
28,1,0.9711146154741682,0.11841845740260992,NA,0.11445106990447129,NA,2.135852358540889,1
28,2,1.2299299952405853,0.16879751168088528,0.11841845740260992,0.1566797848668613,0.11445106990447129,2.1212935283905727,1
28,3,1.4259250568401385,0.2479268196453229,0.16879751168088528,0.17611315281897835,0.1566797848668613,2.386352444113312,1
28,4,1.1362514701714883,0.3317546999909646,0.2479268196453229,0.1571473490460299,0.17611315281897835,1.7123346467405596,1
28,5,1.6070561768235359,0.3926417739813666,0.3317546999909646,0.19020807867095385,0.1571473490460299,NA,0
28,6,2.2016228665928907,0.46815911063018684,0.3926417739813666,0.28957224096138207,0.19020807867095385,3.1820875785788365,1
28,7,1.6210059267840666,0.5915413609703518,0.46815911063018684,0.2300467802362799,0.28957224096138207,2.436391110681341,1
28,8,1.0218116726854867,0.6660222942197351,0.5915413609703518,0.1498355631160657,0.2300467802362799,1.9277141431063363,1
28,9,0.7472423729141379,0.6926425399201617,0.6660222942197351,0.09745671660509811,0.1498355631160657,1.8389286446456479,1
28,10,0.5287474599621523,0.6913947165304151,0.6926425399201617,0.048554125362937746,0.09745671660509811,1.1491705951166202,1
29,1,0.31028210482609037,1.2300486774156356,NA,-0.08758207500753394,NA,1.0999572512617883,1
29,2,0.14480981220184846,1.1514400678630443,1.2300486774156356,-0.09729538282689028,-0.08758207500753394,0.6850667680049949,1
29,3,0.48458310851319,1.0672288072212044,1.1514400678630443,-0.005460714121774549,-0.09729538282689028,1.2262102598558156,1
29,4,0.39958865568336865,1.013956430166289,1.0672288072212044,-0.00688522934431018,-0.005460714121774549,1.3423641442601166,1
29,5,1.1018395074937182,0.960030379279181,1.013956430166289,0.14494012345874355,-0.00688522934431018,2.330339185833038,1
29,6,1.2226552334113672,0.9655101938779369,0.960030379279181,0.1938951006321373,0.14494012345874355,1.8030344351648204,1
29,7,1.2400325887462862,0.989063716046276,0.9655101938779369,0.16584578383125861,0.1938951006321373,2.426793169929785,1
29,8,1.386336371121976,1.0006781590785119,0.989063716046276,0.24482059264504136,0.16584578383125861,NA,0
29,9,1.8918379489525938,1.0399021467283973,1.0006781590785119,0.316736926621892,0.24482059264504136,NA,0
29,10,1.3924770162444555,1.1000213279690063,1.0399021467283973,0.19651820231624048,0.316736926621892,1.908813553952906,1
30,1,-0.17598389357356845,0.6800025620199404,NA,-0.043163973255224274,NA,0.5470645869926851,1
30,2,-0.583650601735729,0.6054217359364727,0.6800025620199404,-0.09151664023889147,-0.043163973255224274,0.25959253037955204,1
30,3,0.5218354812063,0.5001125244290143,0.6054217359364727,0.08844105717266652,-0.09151664023889147,1.5997018207788825,1
30,4,-0.003352083320436114,0.5037421065521603,0.5001125244290143,0.0031274261842906457,0.08844105717266652,1.1904886378012178,1
30,5,0.3698555895958839,0.45443609390100237,0.5037421065521603,0.07911399335879105,0.0031274261842906457,1.109952739449318,1
30,6,0.66835180608598,0.4546580941024505,0.45443609390100237,0.10297642672413133,0.07911399335879105,1.466472987638109,1
30,7,0.7485528078326992,0.46989691748391943,0.4546580941024505,0.1078128851676391,0.10297642672413133,1.5145894010777503,1
30,8,0.1553160067392874,0.4871376818703951,0.46989691748391943,0.03132299347705884,0.1078128851676391,1.2418619297737217,1
30,9,0.2417411582783173,0.4558990955855829,0.4871376818703951,0.04659806173046564,0.03132299347705884,1.2303283095131698,1
30,10,-0.34235792373837765,0.4352243142241102,0.4558990955855829,-0.013389621427093054,0.04659806173046564,0.7029520109721854,1
31,1,1.4509355546716824,1.2277250616206097,NA,0.23969139598980604,NA,2.1252795520352668,1
31,2,1.5967959180162457,1.2477429398965956,1.2277250616206097,0.269967785927323,0.23969139598980604,2.373509108591796,1
31,3,1.9764949705959403,1.2748928623442186,1.2477429398965956,0.36608684731877017,0.269967785927323,2.7435293564799426,1
31,4,2.3683699783775634,1.325877723584536,1.2748928623442186,0.5144531701542033,0.36608684731877017,3.465031706698584,1
31,5,1.2491668117489116,1.4089526339933345,1.325877723584536,0.15750632941404225,0.5144531701542033,1.972149983647187,1
31,6,2.5040095572100065,1.3973803415711654,1.4089526339933345,0.5648516117907427,0.15750632941404225,NA,0
31,7,3.030403757604141,1.4832424512754387,1.3973803415711654,0.7930754628996765,0.5648516117907427,4.210546093383136,1
31,8,3.2601357979584282,1.605415340364122,1.4832424512754387,0.942988250347031,0.7930754628996765,4.086755013478225,1
31,9,1.131123819693874,1.7358801331868425,1.605415340364122,0.02680183007968085,0.942988250347031,NA,0
31,10,1.5098864155962881,1.689546821814483,1.7358801331868425,0.23811149314724483,0.02680183007968085,NA,0
32,1,1.366674787631133,1.3524186686144095,NA,0.2179234830626578,NA,2.170404539911045,1
32,2,1.5850772777819282,1.358756605483421,1.3524186686144095,0.27749537887932074,0.2179234830626578,2.078064752815537,1
32,3,0.7061582028375218,1.379843497846632,1.358756605483421,0.03776404806832727,0.27749537887932074,NA,0
32,4,2.2623092571389694,1.3385027349927543,1.379843497846632,0.4589500164306327,0.03776404806832727,3.338906194141442,1
32,5,3.408016551703631,1.4064923017009021,1.3385027349927543,0.8553152833724827,0.4589500164306327,NA,0
32,6,1.5553511449461066,1.5545270975571415,1.4064923017009021,0.28514822724721794,0.8553152833724827,NA,0
32,7,1.1047862663370733,1.5647236982070891,1.5545270975571415,0.1224723331897701,0.28514822724721794,NA,0
32,8,0.7143385132785725,1.5400360231244727,1.5647236982070891,-0.060014955780406117,0.1224723331897701,NA,0
32,9,0.6110641857496537,1.4751074431456892,1.5400360231244727,-0.08246034714367992,-0.060014955780406117,1.320486264267167,1
32,10,1.4524293760953366,1.4037584269571965,1.4751074431456892,0.2532866033996717,-0.08246034714367992,2.3260356567484135,1
33,1,1.6385193035946999,1.5175517609849611,NA,0.3119175527087704,NA,NA,0
33,2,0.25083360958688083,1.5357720588203123,1.5175517609849611,-0.18948572314278594,0.3119175527087704,1.3758874034377035,1
33,3,0.7584130381615136,1.4405881743600195,1.5357720588203123,-0.022538319324847865,-0.18948572314278594,1.6213042827903694,1
33,4,1.4760826824125506,1.3836613428514195,1.4405881743600195,0.23617842124886324,-0.022538319324847865,2.2126762332316705,1
33,5,2.1041285835289343,1.3928195538111316,1.3836613428514195,0.4801128397506064,0.23617842124886324,3.07695391357119,1
33,6,1.4134640187902587,1.4597747329266157,1.3928195538111316,0.2565984039386193,0.4801128397506064,2.4926449475623844,1
33,7,1.388457941806426,1.4693337822268893,1.4597747329266157,0.18745070500413819,0.2565984039386193,2.2060656541043904,1
33,8,1.9868574495940754,1.4624384818347491,1.4693337822268893,0.40930374174479717,0.18745070500413819,NA,0
33,9,1.069258675454809,1.5062866145197384,1.4624384818347491,0.08131774841989442,0.40930374174479717,NA,0
33,10,1.4863312015290888,1.473795171185911,1.5062866145197384,0.265223114576333,0.08131774841989442,NA,0
34,1,0.7745306827717909,0.6955368122963945,NA,0.10997130693928957,NA,1.8793425220857929,1
34,2,1.3531896890748443,0.7003794824936641,0.6955368122963945,0.2020458593090595,0.10997130693928957,NA,0
34,3,1.8490884446218396,0.7494504996292395,0.7003794824936641,0.2721531615287427,0.2020458593090595,NA,0
34,4,2.20945648606808,0.8251391684380762,0.7494504996292395,0.3586897700590748,0.2721531615287427,NA,0
34,5,2.2085985519603515,0.9269450547117415,0.8251391684380762,0.40480453874748773,0.3586897700590748,3.3355372645212764,1
34,6,2.290649961667681,1.0314904635657802,0.9269450547117415,0.44051417014855965,0.40480453874748773,3.295618817119797,1
34,7,1.362096060011905,1.133173384608748,1.0314904635657802,0.23751968495261305,0.44051417014855965,2.131329687997271,1
34,8,0.4587564279179335,1.1593124235069046,1.133173384608748,-0.005777270670252357,0.23751968495261305,1.686350102310448,1
34,9,-0.15696095348239222,1.1061095805518797,1.1593124235069046,-0.14957972950521492,-0.005777270670252357,NA,0
34,10,-0.28429600284627166,1.0013183546625852,1.1061095805518797,-0.12194815108128987,-0.14957972950521492,0.7235684075335468,1
35,1,0.8012634210446703,1.2524775616489852,NA,0.04544338135611836,NA,1.7164104928783668,1
35,2,0.5793865134704806,1.2147627446879936,1.2524775616489852,-0.022110486265005933,0.04544338135611836,1.6741493313843905,1
35,3,0.30328689663197655,1.1565381586487484,1.2147627446879936,-0.02762969981011296,-0.022110486265005933,0.8293324196142782,1
35,4,0.28415316463391904,1.0960537382633213,1.1565381586487484,-0.06589483851361261,-0.02762969981011296,1.2554417796674953,1
35,5,-0.7184550538436846,1.0213073291468462,1.0960537382633213,-0.2525209201296947,-0.06589483851361261,0.41592332544593863,1
35,6,0.0808435518669609,0.8693922136218075,1.0213073291468462,-0.03792975402535241,-0.2525209201296947,0.7875017523711333,1
35,7,0.8664469583264758,0.8012200156660106,0.8693922136218075,0.12712761879217302,-0.03792975402535241,NA,0
35,8,1.2123977948191083,0.8082477371548843,0.8012200156660106,0.16021034692708333,0.12712761879217302,1.826795960484112,1
35,9,2.244237396893226,0.8294179190117602,0.8082477371548843,0.3572024979369947,0.16021034692708333,3.051585169422201,1
35,10,2.639912385391144,0.9300309089410487,0.8294179190117602,0.46740086097331296,0.3572024979369947,NA,0
36,1,0.1635379156629423,0.14149566046332873,NA,0.047098213153862076,NA,1.0196598724339438,1
36,2,-0.0088123815467488,0.13233788081588055,0.14149566046332873,0.04339294750416767,0.047098213153862076,0.9419324943967122,1
36,3,-0.5968596432928537,0.12027964397822027,0.13233788081588055,-0.016719665474605946,0.04339294750416767,0.06204273523075615,1
36,4,-0.22684483706479075,0.053258185044141926,0.12027964397822027,0.0107571833377274,-0.016719665474605946,0.5173343036263303,1
36,5,-0.7446155096299496,0.012643735683552019,0.053258185044141926,-0.016819146574375117,0.0107571833377274,0.5213779414166416,1
36,6,-0.5486977700032105,-0.05628609686642499,0.012643735683552019,-0.007494907216920494,-0.016819146574375117,0.10295168258390427,1
36,7,-0.3268830769294193,-0.11596058884869692,-0.05628609686642499,0.017778798380259225,-0.007494907216920494,0.28093872374297835,1
36,8,-0.40565825585451104,-0.14645615746455942,-0.11596058884869692,0.013398490024832262,0.017778798380259225,0.7419103411814714,1
36,9,-0.15873286667183364,-0.1815531588138665,-0.14645615746455942,0.03148036141505829,0.013398490024832262,0.5447195937832388,1
36,10,-0.25654484602117916,-0.19388142302359998,-0.1815531588138665,0.02705123612070954,0.03148036141505829,1.03443093792825,1
37,1,2.004004742555926,0.607770495810252,NA,0.30011883657284494,NA,2.9661306429017427,1
37,2,1.1237477532427398,0.7152192505990769,0.607770495810252,0.160927877307641,0.30011883657284494,2.3144812895244833,1
37,3,1.8052388943281523,0.7435223031759688,0.7152192505990769,0.28845603992674607,0.160927877307641,2.902239384561594,1
37,4,1.539877446455697,0.8270749804894558,0.7435223031759688,0.26578056709305903,0.28845603992674607,2.635407252309924,1
37,5,1.40707177135254,0.8912067752316623,0.8270749804894558,0.20609784332267958,0.26578056709305903,2.51322977114081,1
37,6,0.553757064262177,0.9251570768754495,0.8912067752316623,0.04977318723939673,0.20609784332267958,1.5963609997960044,1
37,7,0.4850898189386992,0.8944231230357652,0.9251570768754495,0.04441252864544931,0.04977318723939673,1.4921391147911283,1
37,8,0.9455542310945982,0.8620629019929219,0.8944231230357652,0.09278969943093379,0.04441252864544931,NA,0
37,9,0.5255320627734017,0.8511881515567878,0.8620629019929219,0.05221104079582873,0.09278969943093379,1.204742283307731,1
37,10,0.9881556128006957,0.8230862455835337,0.8511881515567878,0.1366552302915258,0.05221104079582873,1.7385665511494026,1
38,1,0.6915688484615312,0.5745462029117409,NA,0.0865906395912889,NA,1.3465117228668753,1
38,2,1.117276308843803,0.573292508125191,0.5745462029117409,0.14360016137211606,0.0865906395912889,1.7021916165180593,1
38,3,0.7186641373108351,0.6037660383519725,0.573292508125191,0.10012194575463534,0.14360016137211606,1.7377716235912712,1
38,4,1.0246715647418119,0.6084963740774042,0.6037660383519725,0.15297542346429932,0.10012194575463534,1.553148219201296,1
38,5,0.27103758117030685,0.6412001322358389,0.6084963740774042,0.03270920502332785,0.15297542346429932,1.0196655878151246,1
38,6,0.3373808133962079,0.6078776845999944,0.6412001322358389,0.04144572200733517,0.03270920502332785,1.5312762588980349,1
38,7,0.9394373381145719,0.5800617984537899,0.6078776845999944,0.14050651079790238,0.04144572200733517,NA,0
38,8,1.6462408058243942,0.6083231617081682,0.5800617984537899,0.23309894567294387,0.14050651079790238,2.488524723448633,1
38,9,0.5054237043036697,0.6823791279513187,0.6083231617081682,0.05982006255680748,0.23309894567294387,1.5161606529653158,1
38,10,-0.13196750020846804,0.6624150088612112,0.6823791279513187,-0.01738996288370918,0.05982006255680748,0.7019824685915208,1
39,1,-1.1247919614975141,-0.20710382497331592,NA,-0.034397503183373195,NA,0.1771284574489574,1
39,2,-1.2040926700653427,-0.3039591925148584,-0.20710382497331592,-0.024464809327486393,-0.034397503183373195,-0.5042369269795643,1
39,3,-1.3317224647420824,-0.3907760931904377,-0.3039591925148584,-0.024299157442881754,-0.024464809327486393,-0.40098180648214304,1
39,4,-1.178774900440517,-0.48061027218192315,-0.3907760931904377,-0.01602118293544233,-0.024299157442881754,-0.3924424453560515,1
39,5,-1.8727740860987379,-0.5595530833423198,-0.48061027218192315,-0.03751142600075081,-0.01602118293544233,-0.9248795159374981,1
39,6,-1.710555931917599,-0.6824451371453726,-0.5595530833423198,-0.02619587903608898,-0.03751142600075081,-1.2884526806579473,1
39,7,-1.220398217843333,-0.7898455640525188,-0.6824451371453726,-0.004236571083307843,-0.02619587903608898,-0.5351042372816832,1
39,8,-0.9503986538197481,-0.8510120744779593,-0.7898455640525188,0.011711076963938558,-0.004236571083307843,-0.018404987083002807,1
39,9,-1.0644989341787126,-0.8738432034679434,-0.8510120744779593,0.0074512938043728855,0.011711076963938558,-0.21617319816306718,1
